text_id	sequence_number	word_id	phonetic_transcription	word_form	morphs	gloss	session_id	session_name	sequence_number_text	start_time	end_time	person_id	person_code	text	phonetic_transcription_text	morphs_text	gloss_text	english_translation_text	indonesian_translation	comments	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
12102216472335964e7	8	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	153	0:05:55.595	0:05:58.405	886	EXPPNK3	aoq bé gayé gasaq doloq i caré suké atorannyé bé.	NA	aoq bé gayé gasaq doloq i caré suké ator -an -nyé bé	yes BE like.that real before yes very happy arrange -AN -NYE BE	NA	Ya, begitu rupanya dahulu ya, sungguh menyenangkan.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
1210221647234234e8	5	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	155	0:05:59.905	0:06:02.205	2564	SAFSBS	jaman-jaman doloq mémang dah suké inyan.	NA	jaman ~ jaman doloq mémang dah suké inyan	period ~ period before indeed PFCT happy right	NA	Zaman-zaman dahlu memang senang sekali.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
1210221647245582e8	2	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	240	0:08:06.318	0:08:07.51	886	EXPPNK3	eh suké bé atoran.	NA	eh suké bé ator -an	EXCL happy BE arrange -AN	NA	Wah, suka sebenarnya.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216472471893e7	3	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	267	0:08:59	0:09:03.6	2564	SAFSBS	mémang dah suké inyan juwaq bé doloq méghingatéq bangsé-bangsé tujoh blas Agustus yé.	NA	mémang dah suké inyan juwaq bé doloq m- pégh- ingat -éq bangsé ~ bangsé tujoh blas Agustus yé	indeed PFCT happy right also BE before N- PEN- remember -EQ kind ~ kind seven teen August that	NA	Memang senang sekali memperingati tujuh belas Agustus dahulu.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216472556727e7	1	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	368	0:12:36.4	0:12:37.9	886	EXPPNK3	suké di mun dah antol ramai.	NA	suké di mun dah antol ramai	happy DI if PFCT near crowded	NA	Memang suka kalau di dekat keramaian.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216472627796e7	3	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	416	0:13:58.51	0:14:01.1	2564	SAFSBS	mémang dah suké inyan juwaq bé doloq yé.	NA	mémang dah suké inyan juwaq bé doloq yé	indeed PFCT happy right also BE before that	NA	Memang suka sekali dahulu itu.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216474220274e7	5	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	1727	0:58:57.7	0:59:01.3	2564	SAFSBS	ké mané pun asé suké juwaq kunjongan ké ké itoq ké itoq kanaq undang yé.	NA	ké mané pun asé suké juwaq kunjong -an ké ké itoq ké itoq kanaq undang yé	to which PUN feel happy also visit -AN to to this to this undergo invite that	NA	Suka juga rasanya diundang kunjungan ke mana saja.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216474930115e7	6	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	2352	1:19:14.9	1:19:16.8	2564	SAFSBS	baik-baik ngan urang kan jaq suké.	NA	baik ~ baik ngan urang kan jaq suké	good ~ good with person KAN just happy	NA	Baik-baik dengan orang kan suka.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216474930908e7	2	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	2353	1:19:16.615	1:19:17.705	886	EXPPNK3	aoqlah suké, Ning.	NA	aoq -lah suké Ning	yes -LAH happy TRU.Uning	NA	Ya, suka, Ning.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216475480139e7	2	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	2759	1:32:15.7	1:32:16.96	886	EXPPNK3	jaq suké toq kité.	NA	jaq suké toq kité	just happy this 1PL	NA	Kita suka begitu.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216475557676e7	2	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	2805	1:33:44.695	1:33:45.705	2564	SAFSBS	yaq suké toq.	NA	yaq suké toq	just happy this	NA	Tetapi suka.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216480269908e7	2	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	3394	1:53:19.815	1:53:21.505	2564	SAFSBS	mémang suké inyan juwaq bé doloq.	NA	mémang suké inyan juwaq bé doloq	indeed happy right also BE before	NA	Memang suka sekali dahulu.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216480285377e7	2	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	3418	1:53:59.406	1:54:00.506	886	EXPPNK3	tapi suké biak.	NA	tapi suké biak	but happy 3PL	NA	Tetapi mereka suka.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216480333215e7	1	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	3497	1:56:24.295	1:56:24.685	2564	SAFSBS	suké.	NA	suké	happy	NA	Suka.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216480367003e7	1	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	3509	1:56:32.915	1:56:34.005	2564	SAFSBS	suké inyan bé géq.doloq.	NA	suké inyan bé géq.doloq	happy right BE last.time	NA	Suka sekali zaman dahulu.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
1210221648047664e8	5	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	3545	1:57:32.605	1:57:34.6	2564	SAFSBS	jaman doloq mémang dah suké inyan juwaq bé.	NA	jaman doloq mémang dah suké inyan juwaq bé	period before indeed PFCT happy right also BE	NA	Zaman dahulu memang suka sekali.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12102216480430114e7	3	12012216142183275e7	NA	suké	suké	happy	2874	SBS-20121003a	3621	1:59:33.405	1:59:36	2564	SAFSBS	mun géq.doloqlah suké inyan juwaq bé.	NA	mun géq.doloq -lah suké inyan juwaq bé	if last.time -LAH happy right also BE	NA	Kalau dahulu senang sekali.	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about the cultivation of rice and citrus.	2:05:50.2	3816	19638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
831864112247210400	6	12110217003527902e7	NA	bahɐgiɐ	bahɐgiɐ	happy	1663	SAR-281006_c	148	00:08:39	NA	1776	MASSAR	'yaŋ pəntiŋ anaʔ kamuw sihan͡t, bahɐgiɐ, nᵈɐʔ dəŋɐn(?)... iyo ɲan ɲo nᵈɐʔ idum͡p dəŋɐn awaʔ.'	NA	yaŋ pəntiŋ anaʔ kamuw sihan͡t bahɐgiɐ nᵈɐʔ dəŋɐn iyo ɲan ɲo nᵈɐʔ idum͡p dəŋɐn awaʔ	REL important child 2PL healthy happy want with yes very 3SG want life with 1SG	‘As long as your daugther is healthy, happy and (she) really wants to live with me.’	"""Yang penting anak bapak sehat, bahagia dan bersungguh-sungguh mau hidup bersamaku"", (kata Muhtar)."	NA	23	Sarolangun	2006-10-28	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Traditional folk story	Spoken	Natural	folk tale from Sarolangun	NA	501	3843	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
174315133759020700	10	12110217003527902e7	NA	bahɐgiɐ	bahɐgiɐ	happy	1663	SAR-281006_c	174	NA	NA	1776	MASSAR	muko dəbuɐŋ kakaːʔ, kakaːʔ kənal, bɐsu adiʔ koh pastiy bahɐgiɐ, ɲo dɐʔ, məlaɣan͡t.	NA	muko də- buɐŋ kakaːʔ kakaːʔ kənal bɐsu adiʔ koh pastiy bahɐgiɐ ɲo dɐʔ mə- laɣan͡t	so.that DE- throw older.sibling:ABL older.sibling:ABL know language younger.sibling this certain happy 3SG NEG ME- suffer	The reason why he was thrown out by his brother was because his brother knew that if he (Muhtar) were to be happy, his brother would suffer.	Sebab dia dibuang oleh kakak (laki-laki)nya adalah karena kakaknya tahu kalau adiknya akan berbahagia, sementara dia (laki-laki) kesusahan.	NA	23	Sarolangun	2006-10-28	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Traditional folk story	Spoken	Natural	folk tale from Sarolangun	NA	501	3843	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
7519735356781415e8	2	1004041217283926e8	NA	bahagiɐ	bahagiɐ	happy	1644	SAR-161007_a	27	00:01:16	NA	1776	MASSAR	'idum͡p bahagiɐ.'	NA	idum͡p bahagiɐ	life happy	‘Live happily’...	'Hidup berbahagia.'	This is presumably the mother speaking from beyond.	23	Sarolangun	2007-10-16	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative and conversation	Traditional folk story	Spoken	Natural	"talking about ""Si Pabu"" and The King and Kemang Seed"" (two folktales from Sarolangun) and daily conversation"	0:34:08	825	4844	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
865669103715131300	2	1004041215114841e8	NA	naŋ	naŋ	happy	1646	SAR-171107_a	32	00:01:25	NA	279	ASSAR	ɲɐdi naŋ ɲuson kaliman͡t, yih?	NA	ɲ- jɐdi naŋ ɲ- suson kaliman͡t yih	N- become happy N- arrange enteenti YIH	To make it easier when we arrange the sentences, right?	Untuk mempermudah penyusunan kalimatnya, ya?	NA	23	Sarolangun	2007-11-17	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	‘Gold Mining’ and ‘Trip to Jambi story’. (ASSAR experience).	0:31:27	659	3703	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
662870114511120100	12	1004041217283926e8	NA	bahagiɐ	bahagiɐ	happy	1657	SAR-241107	146	00:07:15	NA	1776	MASSAR	ha, tapi biɐla ɲo malak datɐys dəniu, pəntek aheran͡t soʔ ɲo bahagiɐ.	NA	ha tapi biɐ -la ɲo malak datɐys dəniu pəntek aheran͡t soʔ ɲo bahagiɐ	EXCL but let -LA 3SG unlucky LOC.above world important here.after tomorrow 3SG happy	But let her suffer in this world, the most important thing is that she will be happy in the life after this.	Tapi biarlah dia malang di atas dunia, yang penting di akhirat besok dia bahagia.	NA	23	Sarolangun	2007-11-24	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	MASSAR life story.	0:34:13	777	4306	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
756943114511120100	10	1004041217283926e8	NA	bahagiɐ	bahagiɐ	happy	1657	SAR-241107	150	00:07:30	NA	1776	MASSAR	biɐlah ɲo təh səŋsaɣu datɐys dəniu, pəntek ahiran͡t ɲo bahagiɐ kateɲo.	NA	biɐ -lah ɲo təh səŋsaɣu datɐys dəniu pəntek ahiran͡t ɲo bahagiɐ kate -ɲo	let -LAH 3SG that suffer LOC.above world important here.after 3SG happy word -NYO	Let her suffer in this world, but she will be happy in life after this, she says	Biarlah dia sengsara di atas dunia, namun dia berbahagia di akhirat, katanya.	NA	23	Sarolangun	2007-11-24	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	MASSAR life story.	0:34:13	777	4306	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
811152114513120100	3	1004041217283926e8	NA	bahagiɐ	bahagiɐ	happy	1657	SAR-241107	172	00:08:30	NA	1776	MASSAR	uɣak nᵈɐʔ bahagiɐ.	NA	uɣak nᵈɐʔ bahagiɐ	person want happy	People want to be happy.	Orang mau berbahagia.	NA	23	Sarolangun	2007-11-24	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	MASSAR life story.	0:34:13	777	4306	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
344515114519120100	3	12110217003527902e7	NA	bahɐgiɐ	bahɐgiɐ	happy	1657	SAR-241107	247	00:12:23	NA	1776	MASSAR	bəlum adu bahɐgiɐ kate tuhat, bəlupla nampaːʔ.	NA	bəlum adu bahɐgiɐ kate tuhat bəlup -la n- tampaːʔ	not.yet exist happy word God not.yet -LA N- look:ABL	If god hadn’t given her happiness yet, then it didn’t appear.	Kalau Allah belum mentakdirkan berbahagia, maka kelihatannya juga belum.	NA	23	Sarolangun	2007-11-24	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	MASSAR life story.	0:34:13	777	4306	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
532717140034170100	1	1004041215114841e8	NA	naŋ	naŋ	happy	1657	SAR-241107	417	00:19:59	NA	1776	MASSAR	naŋ cəpan͡t lakuw.	NA	naŋ cəpan͡t lakuw	happy fast sell.well	To make it easier to get a couple.	Supaya mudah mendapatkan pasangan.	NA	23	Sarolangun	2007-11-24	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	MASSAR life story.	0:34:13	777	4306	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
409908140037170100	3	12110217003527902e7	NA	bahɐgiɐ	bahɐgiɐ	happy	1657	SAR-241107	452	00:21:23	NA	1776	MASSAR	tapi iduᵊm͡p bahɐgiɐ gu.	NA	tapi iduᵊm͡p bahɐgiɐ gu	but live:ABL happy also	But, they are still happy with their lives.	Namun, hidup mereka tetap bahagia.	NA	23	Sarolangun	2007-11-24	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Narrative	Personal story	Spoken	Natural	MASSAR life story.	0:34:13	777	4306	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
540685211957290700	2	10040412150075136e7	NA	ladɐys	ladɐys	glad	1652	SAR-220706_b	217	NA	NA	1992	NAZSAR	abih ladɐys ciːtu kah ŋaneᵊŋ.	NA	abih ladɐys ciːtu kah ŋ- aneᵊŋ	finished glad story KAH N- listen:ABL	Because (I) enjoyed to hear (the stories).	Karena asyiknya mendengarnya (cerita).	NA	23	Sarolangun	2006-07-22	Jernih, Kabupaten Sarolangun	Jambi Province	NA	NA	Conversation	Daily Conversation	Spoken	Natural	Daily Conversation.	NA	314	1374	Jambi (city and surrounding villages)	25	Sarolangun	A corpus of naturalistic speech from Sarulangun.	32	Primary	1	1	Sungai Jernih Sarolangun
12111512013967573e7	2	12012216142183275e7	NA	suké	suké	happy	2875	SBS-20121003b	931	0:41:18.905	0:41:20.005	886	EXPPNK3	naqan suké atoran dé i?	NA	naqan suké ator -an dé i	NEG happy arrange -AN 3 yes	NA	Dia tidak suka begitu ya?	NA	77	Sambas	2012-10-03	Desa Sabaran, Kecamatan Jawai Selatan, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; talking about Education and Training for Teacher Profession (PLPG); study and teaching experiences.	1:33:09.703	2272	11577	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12121318421361923e7	2	12012216142183275e7	NA	suké	suké	happy	2876	SBS-20121024	2441	1:17:50.01	1:17:52.51	3109	VERSBS	xx 'suké yak kuliah' nyé kawan toq i.	NA	xx suké yak kuliah nyé kawan toq i	xx happy TRU.child lecture say friend this yes	NA	'Suka sekali kuliah' katanya ya.	NA	77	Sambas	2012-10-24	Desa Sungai Kumpai, Kecamatan Teluk Keramat, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; while embroider; talking about them, lecturing, holiday in Lebaran Haji and friendship.	1:28:36.708	2792	9638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
12121318421372894e7	2	12012216142183275e7	NA	suké	suké	happy	2876	SBS-20121024	2449	1:18:06.09	1:18:07.2	3109	VERSBS	'xx suké inyan dah kuliah'.	NA	xx suké inyan dah kuliah	xx happy right PFCT lecture	NA	'Senang sekali kuliah'.	NA	77	Sambas	2012-10-24	Desa Sungai Kumpai, Kecamatan Teluk Keramat, Kabupaten Sambas	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in the living room; while embroider; talking about them, lecturing, holiday in Lebaran Haji and friendship.	1:28:36.708	2792	9638	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	76	Primary	1	1	Sambas Malay
1301252315179208e8	3	10040410312745654e7	NA	senang	senang	happy	1286	KOE-20110321-JER	114	0:04:09.12	0:04:10.26	1536	KOESIT	pasti orang senang ya...	NA	pasti orang senang ya	sure person happy yes	NA	NA	NA	12	Middle Indonesia - Kupang	2011-03-21	Airmata, Kupang	East Nusa Tenggara	NA	NA	Conversation	Other	Spoken	Natural	having a conversation in Mrs. Siti's house in Airmata village. The house is near the main road in the village, so it is crowded	0:14:33.22	413	1586	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012713314343542e7	1	10040410312745654e7	NA	senang	senang	happy	1288	KOE-20110402b-JER	327	0:09:27.09	0:09:28.58	1511	KOENOV	senang senang itu ada	NA	senang senang itu ada	happy happy that exist	NA	NA	NA	12	Middle Indonesia - Kupang	2011-04-02	Airmata, Kupang	East Nusa Tenggara	NA	NA	Narrative	Personal	Spoken	Natural	Having conversation in Novita's house in Airmata Village.	0:10:40.47	368	1310	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012713314343542e7	2	10040410312745654e7	NA	senang	senang	happy	1288	KOE-20110402b-JER	327	0:09:27.09	0:09:28.58	1511	KOENOV	senang senang itu ada	NA	senang senang itu ada	happy happy that exist	NA	NA	NA	12	Middle Indonesia - Kupang	2011-04-02	Airmata, Kupang	East Nusa Tenggara	NA	NA	Narrative	Personal	Spoken	Natural	Having conversation in Novita's house in Airmata Village.	0:10:40.47	368	1310	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012714072965313e7	2	10040411113359671e7	NA	sanang	sanang	happy	1289	KOE-20110403-JER	197	0:04:52.86	0:04:53.92	1440	KOEDOM	hidup sanang to	NA	hidup sanang to	life happy EXCL	NA	NA	NA	12	Middle Indonesia - Kupang	2011-03-04	Kelurahan Fatufeto	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Dominggus' house in Fatufeto Village. There are many people in the house, so it is very noisy.	0:54:26.616	2068	7756	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012714074091309e7	3	10040411113359671e7	NA	sanang	sanang	happy	1289	KOE-20110403-JER	1157	0:31:23.65	0:31:24.63	1440	KOEDOM	ja... bos sanang deng beta	NA	ja bos sanang deng beta	xx boss happy with 1SG	NA	NA	NA	12	Middle Indonesia - Kupang	2011-03-04	Kelurahan Fatufeto	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Dominggus' house in Fatufeto Village. There are many people in the house, so it is very noisy.	0:54:26.616	2068	7756	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012714074213944e7	3	10040409552852027e7	NA	bahagia	bahagia	happy	1289	KOE-20110403-JER	1311	0:35:12.35	0:35:13.5	1440	KOEDOM	lu begini bahagia	NA	lu begini bahagia	2SG like.this happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-03-04	Kelurahan Fatufeto	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Dominggus' house in Fatufeto Village. There are many people in the house, so it is very noisy.	0:54:26.616	2068	7756	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012714074281576e7	2	10040411113359671e7	NA	sanang	sanang	happy	1289	KOE-20110403-JER	1333	0:35:46.47	0:35:47.35	1440	KOEDOM	woe... sanang.	NA	woe sanang	EXCL happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-03-04	Kelurahan Fatufeto	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Dominggus' house in Fatufeto Village. There are many people in the house, so it is very noisy.	0:54:26.616	2068	7756	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
