session_id	session_name	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
1926	KER-20100209-FAD	45	Kerinci, Sungai Penuh	2010-02-09	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	In this session talking about granmother's health, Naila's health, and daily conversation.	0:30:11.38	977	2976	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1927	KER-20100210-FAD	45	Kerinci, Sungai Penuh	2010-02-10	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	In this session talking about Fadlul wedding party, foods, and Rahman family problem.	0:43:54.47	1369	6251	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1928	KER-20110610-FAD	45	Kerinci, Sungai Penuh	2011-06-10	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	In this session they they are talking about their experiances to take care their husband n daily conversation.	0:35:10.76	1343	6715	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1929	KER-20110611-FAD	45	Kerinci, Sungai Penuh	2011-06-11	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	In this session, they are talking about Melinda grandchild name problem, and then they are talking about the first time Melinda's husband undergo stroke. Recording in Etika's house.	0:30:46.351	1502	5786	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1930	KER-20120129-FAD	45	Kerinci, Sungai Penuh	2012-01-29	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	Recording in Fadlul's house in the evening. In this session, they are talking about the problems in their mosque. They are talking about Syafnidarti's brothers and sisters when she was child. They are talking about dogs, Rahman and Dian, and daily conversation.	0:54:28.797	1902	6900	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1931	KER-20120201-FAD	45	Kerinci, Sungai Penuh	2012-02-01	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	Recording in Ruspan's house in the evening. In this session, they are talking about Ruspan's children. They are talking about Ruspan doing everyday.	0:29:48.795	1289	4954	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1932	KER-20120204-FAD	45	Kerinci, Sungai Penuh	2012-02-04	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	this session about code mixing which used by speaker. They are also talking about their big family, wedding party in Solo, Idham's died, and daily conversation.	1:01:51.138	1951	9121	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1933	KER-20120206-FADa	45	Kerinci, Sungai Penuh	2012-02-06	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session talking about the candidate of Sungai Penuh major. After that, PAGKER and SYAKER inviting YUDKER to go to Solo for Dayat's wedding party. They also talking about the family lagacy.	1:02:06.448	1811	8573	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1934	KER-20120206-FADb	45	Kerinci, Sungai Penuh	2012-02-06	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	"This session is continue with KER-20120206-FADa. In addition, thay are talking about ""ninik mamak"" problem,and daily conversation."	0:57:08.575	1808	9254	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1935	KER-20130115-FAD	45	Kerinci, Sungai Penuh	2013-01-15	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session about 'wedding perno' in Sungai Penuh. This is a tradition rhyme and location recording in HALKER house.	0:13:38.655	181	751	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1936	KER-20130226-FAD	45	Kerinci, Sungai Penuh	2013-02-26	Kerinci	Jambi Province	NA	NA	Song	NA	Spoken	Natural	This song about a wel in Sungai Penuh which is  full every time. This song written by Fitra Helmi in 1980's.	0:05:29.655	28	118	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1937	KER-20140306-FAD	45	Kerinci, Sungai Penuh	2014-03-06	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session talking about Yeni whose get hamrsting when her go to Padlan's wedding and they talking about Aldan whom have bad habit and daily conversation.	0:29:07.634	1087	4590	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1938	KER-20140807-FAD	45	Kerinci, Sungai Penuh	2014-08-07	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session talking about EVIKER job, there is taking sand into the truck.	0:14:12.005	449	1708	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1939	KER-20140808-FAD	45	Kerinci, Sungai Penuh	2014-08-08	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session in the Eti's house which preparing the food for party. They talking about daily conversation.	0:16:07.635	565	1904	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1940	KER-20150225-FAD	45	Kerinci, Sungai Penuh	2015-02-25	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session talking about the birth of Padlan' son, stroke desease which experiencing SYAKER.	0:31:58.37	1147	5262	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1941	KER-20150227-FAD	45	Kerinci, Sungai Penuh	2015-02-27	Kerinci	Jambi Province	NA	NA	Conversation	NA	Spoken	Natural	This session talking about family paddy field which is rent to other people, they talking about SYAKER's grandchild and about pragnancy.	0:34:00.05	1075	4682	Kerinci (various dialects)	14	Kerinci (Sungai Penuh)	A corpus of naturalistic speech from the Sungai Penuh dialect of Kerinci.	40	Primary	1	1	Kerinci, Sungai Penuh
1942	TPMKER-01062008-A-a	46	Kerinci, Tanjung Pauh Mudik	2008-06-01	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	1:01:37	1429	7883	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1943	TPMKER-01062008-A-b	46	Kerinci, Tanjung Pauh Mudik	2008-06-01	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	1:13:02	1663	8492	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1944	TPMKER-20070814-HER	46	Kerinci, Tanjung Pauh Mudik	2007-08-14	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:00:20	6	39	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1945	TPMKER-20070817-FHN-03	46	Kerinci, Tanjung Pauh Mudik	2007-08-17	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:00:45	16	52	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1946	TPMKER-20070818-RAK	46	Kerinci, Tanjung Pauh Mudik	2007-08-18	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:02:13	26	219	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1947	TPMKER-20070819-HER-04	46	Kerinci, Tanjung Pauh Mudik	2007-08-19	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:03:22	99	462	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1948	TPMKER-20070819-KAR-03	46	Kerinci, Tanjung Pauh Mudik	2007-08-19	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:09:59	288	1509	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1949	TPMKER-20070819-UMI-04	46	Kerinci, Tanjung Pauh Mudik	2007-08-19	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:08:13	233	1199	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1950	TPMKER-20070824-RAN-05	46	Kerinci, Tanjung Pauh Mudik	2007-08-21	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:05:15	121	671	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1951	TPMKER-20070828-WIR-05	46	Kerinci, Tanjung Pauh Mudik	2007-08-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:06:57	158	892	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1952	TPMKER-20070901-RAK-01	46	Kerinci, Tanjung Pauh Mudik	2007-09-01	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	This file also contains a story about the spirit of satan, which starts at rec no.99	0:04:45	97	663	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1953	TPMKER-20070901-RAK-02	46	Kerinci, Tanjung Pauh Mudik	2007-09-01	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:02:35	49	285	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1954	TPMKER-20080228-C	46	Kerinci, Tanjung Pauh Mudik	2008-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:28:38	677	4004	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1955	TPMKER-20080228-G	46	Kerinci, Tanjung Pauh Mudik	2008-02-27	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:03:36	72	314	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1956	TPMKER-20080228-H	46	Kerinci, Tanjung Pauh Mudik	2008-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:25:05	594	3460	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1957	TPMKER-20080228-I	46	Kerinci, Tanjung Pauh Mudik	2008-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:36:55	784	4638	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1958	TPMKER-20080228-J	46	Kerinci, Tanjung Pauh Mudik	2008-04-24	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:28:28	641	3674	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1959	TPMKER-20080228-N	46	Kerinci, Tanjung Pauh Mudik	2008-02-29	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:32:44	739	4174	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1960	TPMKER-20080228-O	46	Kerinci, Tanjung Pauh Mudik	2008-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:15:22	337	1725	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1961	TPMKER-20080304-U	46	Kerinci, Tanjung Pauh Mudik	2008-03-04	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:07:14	206	1044	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1962	TPMKER-20080306-W	46	Kerinci, Tanjung Pauh Mudik	2008-03-06	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:27:48	720	3732	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1963	TPMKER-20080603-E	46	Kerinci, Tanjung Pauh Mudik	2008-06-03	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	58:45:00	720	4430	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1964	TPMKER-20080817-B	46	Kerinci, Tanjung Pauh Mudik	2008-08-17	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:10:20	260	1332	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1965	TPMKER-20080817-C	46	Kerinci, Tanjung Pauh Mudik	2008-08-17	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:29:38	804	4314	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1966	TPMKER-20080817-D	46	Kerinci, Tanjung Pauh Mudik	2008-08-17	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:36:15	1096	5277	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1967	TPMKER-20080817-E-a	46	Kerinci, Tanjung Pauh Mudik	2008-08-17	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:35:31	452	3001	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1968	TPMKER-20080817-E-b	46	Kerinci, Tanjung Pauh Mudik	2008-08-17	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:33:34	385	2371	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1969	TPMKER-20090228-A	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	The story of 'rats and a cat' are not finished, there are still some parts left......and will be transcribed and sent next month..	0:52:12	1366	7660	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1970	TPMKER-20090228-B	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:44:06	911	5615	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1971	TPMKER-20090228-C	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:09:18	239	1245	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1972	TPMKER-20090228-D	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:31:14	488	2822	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1973	TPMKER-20090228-E	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:50:45	1176	6672	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1974	TPMKER-20090228-F	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:25:22	580	3265	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1975	TPMKER-20090228-G	46	Kerinci, Tanjung Pauh Mudik	2009-02-28	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:06:12	117	750	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1976	TPMKER-20090727-T	46	Kerinci, Tanjung Pauh Mudik	2009-07-27	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:10:36	252	1448	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1977	TPMKER-20090727-U	46	Kerinci, Tanjung Pauh Mudik	2009-07-27	Tanjung Pauh Mudik	Jambi Province	NA	NA	NA	NA	NA	NA	NA	0:10:09	251	1320	Kerinci (various dialects)	15	Kerinci (Tanjung Pauh)	A corpus of naturalistic speech from the Tanjung Pauh dialect of Kerinci.	36	Primary	1	1	Kerinci, Tanjung Pauh Mudik
1988	PDG-20060227-SAN	48	Minangkabau	2006-02-27	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	di komplek perumahan dengan percakapan sehari-hari.	0:32:04	923	4543	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1989	PDG-20060227-YSS	48	Minangkabau	2006-02-27	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	di kedai kopi, di daerah Kuranji, kira-kira pukul 18.00 WIB.	0:07:50	204	1274	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1990	PDG-20060228-HEN	48	Minangkabau	2006-02-28	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	Campus.	1:00:46	1183	11051	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Pesisir, Pasarpunggasan
1991	PDG-20060228-SIL	48	Minangkabau	2006-02-28	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	membahas tentang persoalan pemerintah serta membersihkan rumah di aru indah.	0:11:06	342	1629	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1992	PDG-20060228-YSS	48	Minangkabau	2006-02-28	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	rekaman acara Kaba Nagari di Radio Arbes, Padang,  jam 09.00 WIB.	0:04:36	82	553	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1993	PDG-20060304-SIL	48	Minangkabau	2006-03-04	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	discuss tentang culture daerah Kerinci sambil menunggu instruktur yang mau mengajar mereka di Modern College.	0:17:20	273	2167	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Kerinci
1994	PDG-20060305-SAN	48	Minangkabau	2006-03-05	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	percakapan di rumah di Maninjau.	0:15:11	261	2028	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Maninjau
1995	PDG-20060306-SIL	48	Minangkabau	2006-03-06	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	di ruangan administrasi Modern College dengan percakapan mengisi waktu luang.	0:12:59	388	2030	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1996	PDG-20060309-YSS	48	Minangkabau	2006-03-09	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	Perbincangan di warung kopi, pukul:17.50 WIB.	0:31:21	846	3490	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1997	PDG-20060311-SIL	48	Minangkabau	2006-03-11	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	membicarakan tabiat teman sekelas.	0:22:03	668	4592	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1998	PDG-20060322-YSS	48	Minangkabau	2006-03-22	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	percakapan di kedai, kira-kira pukul 20.00 WIB, di daerah Kuranji NO MEDIA	0:27:04	892	3743	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
1999	PDG-20060324a-SAN	48	Minangkabau	2006-03-24	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	dirumah pada saat pagi hari.	0:27:39	652	5322	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
2000	PDG-20060324b-SAN	48	Minangkabau	2006-03-24	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	pembicaraan tentang adat pernikahan di Sumatera Barat khususnya di Padang.	0:44:59	1417	7891	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
2001	PDG-20060404-YSS	48	Minangkabau	2006-04-04	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	perbincangan di warung, di daerah Kuranji, kira-kira pukul 20.00 WIB	0:24:59	806	3787	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
2002	PDG-20060405-SIL	48	Minangkabau	2006-04-05	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	percakapan sehari-hari sambil menunggu sertifikat.	0:11:57	440	1584	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Pasaman
2003	PDG-20060415a-SIL	48	Minangkabau	2006-04-15	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	di rumah orang pintar.	0:11:43	423	1836	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	2	2	162-Minangkabau, Lubuk Alung__167-Minangkabau, Padang
2004	PDG-20060415b-SIL	48	Minangkabau	2006-04-15	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	Lubuk Alung	0:11:33	359	1433	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Lubuk Alung
2005	PDG-20060415c-SIL	48	Minangkabau	2006-04-15	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	Lubuk Alung	0:08:12	428	1695	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
2006	PDG-20060419-YSS	48	Minangkabau	2006-04-19	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	perbincangan, sore hari kira-kira pukul 16.30.	0:22:10	627	3333	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
2007	PDG-20060501-YSS	48	Minangkabau	2006-05-01	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	perbincangan di rumah, Lubuak Minturun, jam 20.00 WIB	0:27:42	845	4273	Minangkabau (various dialects)	19	Malayic Languages of Sumatra	NA	175	Primary	1	1	Minangkabau, Padang
